1394995,"Silva, Jorge",m,Portugal,1962
1395016,"Silva, José Antonio",m,"Santiago de Compostela, A Coruña, Galicia, Spain",1938
1395024,"Silva, José Manuel",m,,
1395046,"Silva, Julio",m,,
1395183,"Silva, Orlando",m,,
1395198,"Silva, Parmenia",m,,
1395213,"Silva, Pedro",m,,
1395229,"Silva, Rafael",m,,
1395377,Silvan,m,"Venezia, Italy",1942
1395408,"Silvart, Andrés",m,,
1395460,"Silveira, Frank",m,,
1396184,"Silvester, J.D.",m,,
1396197,"Silvestre, Armando",m,"San Diego, California, USA",6 January 1926
1396212,"Silvestre, Jean-Marie",m,,
1396215,"Silvestre, Julián",m,,
1396221,"Silvestre, Mario",m,,
1396246,"Silvestri, Francesco",m,,
1396270,"Silvestri, Sandro",m,"Terminillo, Lazio, Italy",29 April 1937
1396343,Silvio,m,"La Roda de Andalucía, Sevilla, Andalucía, Spain",8 August 1945
1396369,"Silván, Ignacio",m,,
1396458,"Simacek, Miloslav",m,,
1396492,"Simancas, Jean Carlo",m,"Maracaibo, Venezuela",17 July 1949
1396716,"Simenon, Georges",m,"Liège, Wallonia, Belgium",13 February 1903
1396851,"Simi, Carlo",m,,7 November 1924
1396947,"Simion, Mihai",m,,
1397474,"Simmons, Keith",m,,
1397834,"Simo, Ricard",m,,
1397955,"Simon, Ben",m,,
1397957,"Simon, Benjamin",m,,
1397987,"Simon, Charles",m,"Tettenhall Wood, Wolverhampton, West Midlands, England, UK",4 February 1909
1398101,"Simon, Gérard",m,,
1398559,"Simone, Juan",m,,
1398604,"Simoneau, Julio",m,"El Cobre, Santiago de Cuba, Cuba",1 February 1935
1398621,"Simonelli, Giovanni",m,,
1398653,"Simonet, Jorge",m,"Madrid, Spain",1966
1398654,"Simonet, Julio",m,,
1398658,"Simonet, Mathieu",m,"Neuilly-sur-Seine, Hauts-de-Seine, France",1 May 1975
1398666,"Simonet, Valentin",m,,
1398667,"Simonet, Víctor",m,"Madrid, Spain",1963
1398677,"Simonetta, Umberto",m,"Milan, Lombardy, Italy",1926
1398684,"Simonetti, Claudio",m,"São Paulo, São Paulo, Brazil",19 February 1952
1398686,"Simonetti, Enrico",m,"Alassio, Liguria, Italy",29 January 1924
1399535,"Simpson, Kenneth A.",m,,
1399630,"Simpson, Michael Phillip",m,,
1400143,"Simsolo, Noël",m,"Périgueux, Dordogne, France",31 August 1944
1400214,"Simó, Ana",m,,
1400228,"Simó, Ricard",m,,
1400235,"Simón, Antonio",m,,
1400236,"Simón, Antonio F.",m,"A Coruña, A Coruña, Galicia, Spain",1949
1400238,"Simón, Carlos",m,,
1400242,"Simón, Enrique",m,,
1400246,"Simón, Fernando",m,,
1400257,"Simón, Pep",m,,
1400262,"Simón, Óscar",m,,
1400318,"Sin, Chung-sik",m,,
1400427,"Sinatra, Frank",m,"Hoboken, New Jersey, USA",12 December 1915
1400477,"Sinceri, Sergio",m,,
1400781,"Sinde, David",m,,
1400879,"Siner, Jason",m,"Providence, Rhode Island, USA",12 March 1975
1401602,"Singh, Harjit",m,,
1402893,"Sinniger, Christian",m,,
1403007,"Sinué, Wolframio",m,"Quito, Ecuador",6 March 1964
1403381,"Siragusa, Gianni",m,,
1403500,"Sirera, Rodolf",m,"València, Comunitat Valenciana, Spain",1948
1403693,"Siro, Fernando",m,"Villa Ballester, Pcia. Buenos Aires, Argentina",5 October 1931
1403856,"Sisa, Jaume",m,"Barcelona, Barcelona, Catalonia, Spain",24 September 1948
1403912,"Sisinni, Noël",m,,
1403984,"Sismondi, Bruno",m,,
1404155,"Sistach, Valdiri Durand",m,,
1404177,"Sisteré, Àlex",m,,
1404206,"Sisto, Rocco",m,"Bari, Puglia, Italy",8 February 1953
1404359,"Sitjà, Xavier",m,,
1404388,"Sito, José Manuel",m,,
1404748,"Sivori, Mariano",m,,
1404835,"Six, José",m,,
1405249,"Skaggs, Tiny",m,,
1405353,"Skamene, Roman",m,,2 October 1954
1405457,"Skarsgård, Stellan",m,"Gothenburg, Västra Götalands län, Sweden",13 June 1951
1405962,"Skiljevic, Ljubo",m,"Isgor near Gacko, Bosnia and Herzegovina, Yugoslavia",11 April 1941
1406330,"Skirej, Bachir",m,,
1406747,"Skopecek, Jan",m,"Litomerice, Czechoslovakia [now Czech Republic]",19 September 1925
1407597,"Slabos, Jorge",m,,
1407613,"Slabý, Pavel",m,,
1407702,"Slade, Bernard",m,"St. Catherines, Ontario, Canada",2 May 1930
1407803,"Sladek, Daniel",m,"Denver, Colorado, USA",1965
1407861,"Slagmulder, Bruno",m,,
1408134,"Slater, Jack",m,,
1409386,"Slobodskoy, Igor",m,,
1409528,"Sloniso, Fernando",m,,
1409614,"Slotte, J. Christoffer",m,"Helsinki, Finland",1 February 1965
1409913,"Smacchi, Sergio",m,,
1409931,"Smadja, Marc",m,,
1410050,"Small, Clyde",m,,
1410172,"Small, Robert",m,,
1410619,"Smedley-Aston, Brian",m,"Edgware, Middlesex, England, UK",1935
1411024,"Smilie, James",m,"Glasgow, Scotland, UK",1944
1411105,"Smirnov, Andrey",m,"Moscow, RSFSR, USSR (now Russia)",12 March 1941
1411349,"Smith Jr., Lonnie R.",m,,
1412150,"Smith, Brian",m,,
1413522,"Smith, Forrie J.",m,,
1413928,"Smith, Hal",m,"Petoskey, Michigan, USA",24 August 1916
1414048,"Smith, Iain",m,"Glasgow, Scotland, UK",8 January 1949
1414668,"Smith, John",m,,
1414851,"Smith, Julius A.",m,,
1415244,"Smith, Leonard",m,,
1415907,"Smith, Nathan Bradley",m,"Portland, Oregon, USA",22 July 1951
1416148,"Smith, Paul L.",m,"Everett, Massachusetts, USA",24 June 1936
1416659,"Smith, Roger",m,,
1416694,"Smith, Ron",m,,
1418262,"Smolianoff, Michel",m,,
1418397,"Smorchkov, Boris",m,,3 September 1944
1418961,"Snegoff, Gregory",m,"Santa Monica, California, USA",22 June 1955
1419172,"Snider, Barry",m,"Salinas, California, USA",29 September ??
1419586,"Snow, Mark",m,"Brooklyn, New York, USA",26 August 1946
1420132,"So, Jay",m,,
1420213,"Soares Junior, Antonio",m,,
1420273,"Soares, Joffre",m,"Palmeira dos Índios, Alagoas, Brazil",21 September 1918
1420319,"Soares, Old",m,,
1420379,"Soavi, Michele",m,"Milan, Lombardy, Italy",3 July 1957
1420490,"Sobera, Carlos",m,"Barakaldo, Vizcaya, País Vasco, Spain",11 August 1960
1420491,"Soberanes, Esteban",m,"Mexico City, Distrito Federal, Mexico",15 March 1969
1420683,"Sobradelo, Manuel",m,,
1420684,"Sobradelo, Pepe",m,,
1420715,"Sobrevals, César",m,"San Andres Tuxtla, Veracruz, Mexico",19 February 1939
1420745,"Sobrín, José",m,,
1420762,"Socarrás, Pililo",m,,
1420823,"Socia, Jorge",m,,
1420838,"Sociloto, Mario",m,,
1420866,Socrates,m,"Belém, Pará, Brazil",19 February 1954
1420950,"Soderlund, Christopher",m,,
1421104,"Soeteman, Gerard",m,"Amsterdam, Noord-Holland, Netherlands",1936
1421226,"Sofr, Jaromír",m,"Brno, Protectorate Bohemia and Moravia [now Czech Republic]",20 September 1939
1421525,"Soisson, Joel",m,,
1421563,"Sojo, Kepa",m,"Laudio, Álava, País Vasco, Spain",1968
1421860,"Sola Roca, Manuel",m,,
1421869,"Sola, Fermín",m,,
1421871,"Sola, Isidro",m,"Bellver de Cerdaña, Lérida, Cataluña, Spain",1927
1421894,"Sola, Ángel",m,,
1421930,"Solana, Arturo",m,,
1421931,"Solana, Bosco",m,,
1421937,"Solana, Luis",m,,
1421939,"Solana, Miguel",m,,
1421943,"Solanas, Fernando E.",m,"Olivos, Vicente López, Buenos Aires, Argentina",16 February 1936
1421945,"Solanas, Jordi",m,,
1421951,"Solanes, Ricardo",m,,
1422004,"Solano, Felipe",m,,
1422010,"Solano, Isidro José",m,,
1422015,"Solano, Joaquin",m,,
1422020,"Solano, José",m,"Inglewood, California, USA",22 February 1971
1422023,"Solano, Juan Miguel",m,,
1422026,"Solano, Lorenzo",m,,
1422057,"Solans, Josep",m,,
1422058,"Solans, José",m,,
1422061,"Solans, Ricard",m,"Barcelona, Catalunya, Spain",8 September 1939
1422078,"Solar, Rodrigo",m,,
1422089,"Solares, Alfredo",m,,
1422139,"Solarino, Kenneth",m,,
1422161,"Solaz, Josep",m,,
1422206,"Solbes, Pedro",m,"Pinoso, Alicante, Comundiad Valenciana, Spain",31 August 1942
1422222,"Solchaga, Florencio",m,"Navarra, Spain",14 March 1945
1422225,"Solda, Maurizio",m,,
1422261,"Soldati, Wolfango",m,,
1422409,"Soler, Enrique",m,,
1422413,"Soler, Eugeni",m,,
1422420,"Soler, Gal",m,"Sant Celoni, Barcelona, Catalonia. Spain",1943
1422425,"Soler, J. Antonio",m,,
1422433,"Soler, Joaquín",m,,
1422435,"Soler, Jordi",m,,
1422442,"Soler, Josep Maria",m,,
1422443,"Soler, José",m,"Valencia, Spain",28 March 1948
1422445,"Soler, José R.",m,,
1422446,"Soler, Juan",m,,
1422447,"Soler, Juan",m,"Tucumán, Argentina",19 January 1966
1422448,"Soler, Juan",m,,
1422449,"Soler, Juan Alberto",m,"Barcelona, Spain",27 September 1919
1422450,"Soler, Juan Antonio",m,,
1422463,"Soler, Llorenç",m,"Valencia, Spain",19 August 1936
1422464,"Soler, Lluís",m,,
1422471,"Soler, Melcior",m,,
1422477,"Soler, Olivier",m,,
1422481,"Soler, París",m,,
1422485,"Soler, Quimi",m,,
1422486,"Soler, Rafael",m,,
1422505,"Soler, Toti",m,"Vilassar de Dalt, Barcelona, Catalonia, Spain",1949
1422506,"Soler, Vicente",m,"Valence, Spain",16 April 1903
1422509,"Soler, Xavier",m,,
1422511,"Soler, Ángel",m,,
1422514,"Solera, Antonio",m,,
1422565,"Solfa, Ricardo",m,,
1422668,"Solina, Eugeni",m,,
1422930,"Solmer, Antonino",m,"Lisbon, Portugal",2 March 1950
1422946,"Solnado, Raul",m,"Lisbon, Portugal",19 October 1929
1422989,"Solo, Manuel",m,,
1423544,"Solozábal, Nacho",m,,
1423553,"Solsona, Andreu",m,,
1423555,"Solsona, Daniel",m,,
1423690,"Solveira, Javi",m,,
1423745,"Solá, Alberto",m,,
1423747,"Solá, Antonio",m,,
1423750,"Solá, Carlos Miguel",m,,
1423757,"Solá, Miguel Ángel",m,"San Carlos de Bolívar, Bolívar, Buenos Aires, Argentina",14 May 1950
1423762,"Solás, Humberto",m,"Havana, Cuba",14 December 1941
1423763,"Solás, Manel",m,,
1423767,"Solé Escayola, Ricard",m,,
1423770,"Solé Tura, Jordi",m,"Mollet del Vallés, Barcelona, Catalonia, Spain",23 May 1930
1423774,"Solé, Daniel",m,,
1423776,"Solé, Francesc",m,,
1423801,"Solís, Alberto",m,,
1423822,"Solís, Joaquín",m,,
1423824,"Solís, José",m,,
1423847,"Solórzano Foppa, Julio",m,,
1423848,"Solórzano, Alejandro",m,,
1423921,"Somavilla, Nicolás",m,,
1424160,"Somigliana, Carlos",m,,
1424293,"Sommer, Robert",m,,
1424518,"Somoza, Antonio",m,,
1424519,"Somoza, César",m,,
1424521,"Somoza, Fernando",m,,
1424621,"Son, Mak Shui",m,,
1424727,"Sondow, Michael",m,,
1425628,"Sopeña, Pedro",m,,
1425630,"Sopeña, Rodrigo",m,"Gijón, Spain",28 February 1977
1425797,"Sorba, Frédéric",m,,
1425836,"Sorce, Robert",m,,
1425850,"Sordi, Alberto",m,"Rome, Lazio, Italy",15 June 1920
1425887,"Sorel, Jean",m,"Marseille, Bouches-du-Rhône, France",25 September 1934
1426066,"Soret, Ignacio",m,,
1426134,"Soria, Florentino",m,,
1426190,"Soriano, Arturo",m,,
1426196,"Soriano, Carlos",m,,
1426214,"Soriano, Emilio",m,,
1426217,"Soriano, Fernando",m,,
1426244,"Soriano, José",m,"Colegiales, Buenos Aires City, Distrito Federal, Argentina",25 September 1929
1426249,"Soriano, Juan Manuel",m,"Santa Cruz de Tenerife, Canary Islands, Spain",1920
1426251,"Soriano, Luisma",m,,
1426255,"Soriano, Marco",m,,
1426301,"Sorich, Michael",m,"Burbank, California, USA",23 March 1958
1426333,"Sorio, Quimet",m,,
1426430,"Soroiz, José Ramón",m,"Legorreta, Guipúzcoa, País Vasco, Spain",1951
1426447,"Sorokin, Andrei",m,,
1426629,"Sorrentino, Tullio",m,,
1426646,"Sorribas, Jaume",m,"Sallent, Barcelona, Catalonia, Spain",15 May 1948
1426647,"Sorribas, José L.",m,,
1426770,"Sosa, Arcadio",m,,
1426771,"Sosa, Argelio",m,,
1426797,"Sosa, Fernando",m,,
1426866,"Sosa, Rafael",m,,
1426867,"Sosa, Ramón",m,,
1426872,"Sosa, Roberto",m,"Mexico City, Distrito Federal, Mexico",17 April 1970
1427049,Sot'so,m,,
1427055,"Sota, Joaquim",m,,
1427056,"Sota, José María",m,,
1427076,"Sotelo Blanco, Olegario",m,"Castro Caldelas, Ourense, Galicia, Spain",1945
1427159,"Sotillo, Eladio",m,,
1427160,"Sotillo, Gabriel",m,,
1427163,"Sotillos, Eduardo",m,"Madrid, Madrid, Spain",1940
1427237,"Soto La Marina, Armando",m,,1 October 1909
1427244,"Soto Monje, Enrique M.",m,,
1427252,"Soto Viñolo, Juan",m,,
1427275,"Soto, Aníbal",m,,
1427277,"Soto, Arturo",m,,
1427286,"Soto, Carlos",m,,
1427316,"Soto, Enrique",m,,
1427321,"Soto, Fernando",m,,
1427350,"Soto, Helvio",m,"Santiago, Chile",21 February 1930
1427355,"Soto, Hugo",m,"Corrientes, Argentina",15 January 1953
1427367,"Soto, Jean Paul",m,,
1427407,"Soto, Juan Javier",m,,
1427461,"Soto, Pepe",m,,
1427550,"Sotolongo, Norman",m,,
1427572,"Sotomayor, Fulvio",m,,
1427647,"Sotuela, Fernando",m,,
1427660,"Soualem, Zinedine",m,"Thiers, Puy-de-Dôme, France",17 April 1957
1427666,"Souassi, Djamal",m,,
1427684,"Soublechero, Pedro",m,,
1427875,"Soukup, Ondrej",m,"Prague, Czechoslovakia [now Czech Republic]",2 May 1951
1427902,"Soul, David",m,"Chicago, Illinois, USA",28 August 1943
1427978,"Souli, Dine",m,,
1428253,"Sousa, José Antonio",m,,
1428284,"Sousa, Rogerio da",m,,
1428293,"Sousa, Vasco",m,,
1428663,"Souto, Xurxo",m,"Lugo, Galicia, Spain",1966
1428797,"Souza, Roger",m,,
1429022,"Sowinetz, Kurt",m,"Vienna, Austria",26 February 1928
1429377,"Spadoni, Luciano",m,,
1429403,"Spafford, Robert",m,,25 August 1913
1429887,"Spano, Frank",m,,
1430503,"Spattini, Massimo",m,,
1431136,"Speer, Wendell",m,,
1431631,"Spencer, Bud",m,"Naples, Campania, Italy",31 October 1929
1431920,"Spencer, Norris",m,,
1432154,"Spengler, Pierre",m,,
1432211,"Sperandeo, Tony",m,"Palermo, Sicily, Italy",8 May 1953
1432696,"Spiehs, Karl",m,"Ternitz, Lower Austria, Austria",20 February 1931
1432753,"Spielvogel, Laurent",m,"Boulogne-Billancourt, Hauts-de-Seine, France",10 May 1955
1432804,"Spies, Manfred",m,"Düsseldorf, Germany",23 February 1938
1433346,"Spinola, Matteo",m,"Carpi, Emilia-Romagna, Italy",9 November 1929
1433383,"Spinx, David",m,"England, UK",25 April 1951
1433573,"Spitaleri, Enzo",m,,
1433684,"Spitzer, Carlos",m,,
1434113,"Spore, Richard",m,"Chicago, Illinois, USA",23 March 1948
1434210,"Spotorno, Radomiro",m,,
1434216,"Spottag, Jens Jørn",m,Denmark,13 December 1957
1434569,"Springall, Alejandro",m,"Mexico City, Distrito Federal, Mexico",12 January 1966
1435068,"Spurny, Jakub",m,,
1435244,"Squarcia, Bruno",m,"Albacete, Albacete, Castilla-La Mancha, Spain",6 November 1963
1435310,"Squillante, Alberto",m,,
1436060,"St. Clair, Scott",m,,
1436201,"St. James, James",m,"Sagamore, Michigan, USA",1 August 1966
1436640,"Staal, Viktor",m,"Frankenstadt, Moravia, Austria-Hungary (now Franstat pod Radhostem, Czech Republic)",17 February 1909
1436753,"Stacchi, Renzo",m,,
1436816,"Stacey, Spider",m,,
1437070,"Stadiem, William",m,,
1437186,"Staenberg, Zach",m,USA,1954
1437310,"Stafford, Frederick",m,Czechoslovakia,11 March 1928
1437535,"Stagnaro, Juan Bautista",m,,
1437794,"Staiola, Enzo",m,"Rome, Lazio, Italy",15 November 1939
1437919,"Stalin, Joseph",m,"Gori, Georgia, Russian Empire [now Georgia]",18 December 1878
1438164,"Stamatiades, Kleomenes",m,,
1438386,"Stamp, Terence",m,"Stepney, London, England, UK",22 July 1938
1438432,"Stamper, William G.",m,,
1438625,"Stanculescu, Silviu",m,"Timisoara, Timis, Romania",24 January 1932
1438683,"Stander, Lionel",m,"The Bronx, New York City, New York, USA",11 January 1908
1439170,"Stanislas, Piotr",m,Poland,1952
1439224,"Stankevich, A.",m,,
1439988,"Stany, Jacques",m,"Minsk, Belarus, Russian Empire",4 April 1930
1440197,"Staquet, Georges",m,"Bruille-lez-Marchiennes, Nord, France",15 September 1932
1440275,"Star, Stephen",m,,
1440411,"Starhemberg, Heinrich",m,"Lucerne, Switzerland",4 October 1934
1440527,"Stark, Jim",m,,
1441430,"Stastný, Jan",m,"Zlín, Czechoslovakia",9 December 1965
1442358,"Steding, Clemens",m,,
1443464,"Stefanelli, Marco",m,"Rome, Lazio, Italy",1955
1443480,"Stefanescu, Eusebiu",m,,
1443629,"Stefanov, Nikola",m,,
1443763,"Steffen, Anthony",m,"Rome, Lazio, Italy",21 July 1929
1443952,"Stegani, Giorgio",m,"Milan, Lombardy, Italy",13 October 1928
1444030,"Stegman, Rudy",m,,
1444080,"Stehlík, Milan",m,,
1444101,"Steiberg, Xosé",m,,
1444752,"Steinberg, Ricardo",m,,
1444871,"Steiner Jr., Peter",m,"Munich, Bavaria, Germany",1959
1444914,"Steiner, Draguy",m,,
1444950,"Steiner, John",m,"Chester, Cheshire, England, UK",7 January 1941
1445033,"Steiner, Sigfrit",m,"Basel, Switzerland",31 October 1906
1445522,"Stella, Paolo",m,,
1446028,Steno,m,"Rome, Lazio, Italy",19 January 1915
1446685,"Stephens, John M.",m,,
1447244,"Stepánek, Petr",m,"Prague, Czechoslovakia (now Czech Republic)",2 October 1948
1448195,Steve,m,,
1448341,"Stevens, Andrew",m,"Memphis, Tennessee, USA",10 June 1955
1448590,"Stevens, Fisher",m,"Chicago, Illinois, USA",27 November 1963
1449564,"Stevenson, Robert Louis",m,"Edinburgh, Scotland, UK",13 November 1850
1450695,"Stewart, Randall",m,,
1451030,"Sthepen, Leonie",m,,
1451082,"Stich, Michael",m,"Pinneberg, Schleswig-Holstein, Germany",18 October 1968
1451394,"Stiglitz, Hugo",m,"Mexico City, Distrito Federal, Mexico",28 August 1940
1451653,"Stillman, Whit",m,"Washington, District of Columbia, USA",25 January 1952
1451773,"Stimpson, Karl Glenn",m,,
1451985,"Stinus, Adrián",m,,
1452152,"Stiti, Mostéfa",m,"Ksar el Boukhari, Algeria",7 May 1943
1452201,"Stivel, Alejo",m,Argentina,
1452347,"Stocco, Enrico",m,,
1452736,"Stockwell, Dean",m,"Hollywood, California, USA",5 March 1936
1453260,"Stoker, Bram",m,"Dublin, Ireland",8 November 1847
1453432,"Stokes, Rick",m,,
1453711,"Stoller, Mike",m,"Belle Harbor, Queens, New York City, New York, USA",13 March 1933
1453802,"Stoltz, Anton",m,,
1453842,"Stolyarchuk, Aleksandr",m,,
1454175,"Stone, Doug",m,"Toronto, Ontario, Canada",27 December 1950
1454376,"Stone, John",m,,
1454377,"Stone, John",m,,
1454553,"Stone, Norman",m,,
1454870,"Stoneman, Rod",m,,
1455088,"Storaro, Vittorio",m,"Rome, Lazio, Italy",24 June 1940
1455531,"Storojew, Nikita",m,,1950
1455861,"Stout, Dow",m,,
1455997,"Stover, George",m,"Baltimore, Maryland, USA",3 July 1946
1456135,"Stoyanov, Aleksandr",m,,
1456240,"Strachan, Alan",m,,
1456323,"Stracuzzi, Orazio",m,,
1456545,"Stram, Henry",m,"Lafayette, Indiana, USA",10 September 1954
1456631,"Strandberg, Claus",m,Denmark,5 June 1948
1457027,"Straszewski, Ryszard",m,"Biórków Wielki, Malopolskie, Poland",23 January 1921
1457642,"Strawberry, César",m,,
1458174,Strello,m,,
1458503,"Strickland, Will 'Nahkohe'",m,,
1458852,"Strizhenov, Gleb",m,"Voronezh, Russian SFSR, USSR [now Russia]",21 July 1923
1458994,"Strode, Woody",m,"Los Angeles, California, USA",25 July 1914
1459401,"Strong, Mark",m,"London, England, UK",30 August 1963
1459617,"Stroud, Don",m,"Honolulu, Hawaii, USA",1 September 1943
1459907,"Strummer, Joe",m,"Ankara, Turkey",21 August 1952
1460299,"Stuar, Alexandre",m,,
1460319,"Stuart, Alfredo",m,,
1460459,"Stuart, James Patrick",m,"Encino, California, USA",16 June 1968
1460639,"Stuatt, Adam",m,,
1460927,Students of Fanny's Dance School,m,,
1461098,"Stuke, Neil",m,,1967
1461320,"Stupka, Bogdan",m,"Kulikov, Lvov Oblast, Ukrainian SSR, USSR [now Kulykiv, Lviv Oblast, Ukraine]",27 August 1941
1461340,"Sturbelle, Philippe",m,,
1461708,"Stuven Casasnovas, Hugo",m,"Madrid, Madrid, Spain",1978
1461710,"Stuven, Hugo",m,,
1461940,"Stypula, Kristof",m,,
1462035,"Stærmose, Søren",m,Denmark,20 April 1952
1462064,"Stévenin, Jean-François",m,"Lons-le-Saunier, Jura, France",23 April 1944
1462067,"Stévenin, Sagamore",m,"Paris, France",9 May 1974
1462438,"Suarez, Lluisa",m,,
1462439,"Suarez, Luis",m,,
1462513,"Suau, John",m,,
1462592,"Subatella, Juan",m,,
1462647,"Subes, Emmanuel",m,,
1462694,"Subiela, Eliseo",m,"Buenos Aires, Argentina",27 December 1944
1462698,"Subijana, Pedro",m,,
1462714,"Subirachs, Rafael",m,,
1462715,"Subirana, Jaume",m,,
1462718,"Subirana, Rafael",m,,
1462723,"Subirats, Francesc",m,,
1462724,"Subirats, Guillem",m,,
1462725,"Subirats, Joan",m,,
1462844,"Subterfuge, Carlos",m,,
1462897,"Such, Michel",m,"Algiers, Alger, France [now Algeria]",15 August 1944
1462898,"Such, Miguel",m,"Palma, Majorca, Spain",15 December 1976
1462982,"Suchy, Karel",m,,
1463153,"Sudduth, Kohl",m,"Granada Hills, California, USA",8 August 1974
1463285,Sue,m,,
1463320,"Sueiro, Daniel",m,,
1463381,"Suero, José",m,,
1463416,"Suevos, Jesús",m,,
1463418,"Suevos, Pepo",m,"O Ferrol, A Coruña, Galicia, Spain",1971
1463451,"Sufian, Mohamed",m,,
1464049,"Suijic, Adis",m,,
1464118,"Sujatovich, Leo",m,,24 March 1960
1464440,"Suleiman, Dirar",m,,
1464535,"Suliman, Mohamed",m,,
1464561,"Sulitzer, Paul-Loup",m,"Boulogne-sur-Seine, France",22 July 1946
1464657,"Sullivan, Barry",m,"New York City, New York, USA",29 August 1912
1464675,"Sullivan, Billy L.",m,"New York, USA",24 May 1980
1465279,"Sullivan, Peter",m,,
1465302,"Sullivan, Rob",m,,
1465498,"Sully, William F.",m,,
1465993,"Summers, Bob",m,,
1466018,"Summers, Curro Martín",m,,
1466027,"Summers, David",m,"Madrid, Spain",26 February 1964
1466041,"Summers, Francisco",m,,
1466053,"Summers, Guillermito",m,,
1466054,"Summers, Guillermo",m,,
1466114,"Summers, Manuel",m,"Seville, Andalucía, Spain",4 July 1935
1466124,"Summers, Michael",m,,
1466190,"Summers, Álvaro",m,,
1467281,"Sunouchi, Hiroe",m,,
1467370,"Sunyer, Max",m,,
1467564,"Supermix, Kike",m,,
1467803,"Surchadzhiev, Iossif",m,"Sofia, Bulgaria",2 May 1945
1468147,"Surroca, Eliseo",m,,
1468149,"Surroca, Jaime",m,,
1468342,"Sushkevich, Cheslav",m,,
1468354,"Susi, José",m,,
1468376,"Susines, Andrés",m,,
1468487,"Sussman, Frank",m,,
1468501,"Sussman, Matthew",m,"New York City, New York, USA",8 March 1958
1468528,"Sust, David",m,,
1468543,"Sustman, Francisco",m,,
1468674,"Suter, Micky",m,,
1468676,"Suter, Nicolas",m,,
1468859,"Sutherland, Muir",m,,
1468903,"Sutherland, Stuart",m,,
1469045,"Sutter, Hank",m,,
1469754,"Suzuki, Junichi",m,,
1470022,"Suárez Aguilera, Ángel",m,,
1470027,"Suárez García, José",m,,
1470031,"Suárez Lozano, Alejandro",m,,
1470037,"Suárez Vega, Julio",m,,
1470040,"Suárez, Adolfo",m,"Cebreros, Ávila, Castilla y León, Spain",25 September 1932
1470046,"Suárez, Alejandro",m,"Mexico City, Distrito Federal, Mexico",26 July 1941
1470049,"Suárez, Alfredo",m,Argentina,14 May 1934
1470053,"Suárez, Antonio",m,,
1470061,"Suárez, Carlos",m,"Oviedo, Spain",4 February 1948
1470077,"Suárez, Dámaso",m,,
1470083,"Suárez, Enrique",m,,
1470095,"Suárez, Gonzalo",m,"Oviedo, Asturias, Spain",30 July 1934
1470104,"Suárez, Héctor",m,"Mexico City, Distrito Federal, Mexico",21 October 1938
1470105,"Suárez, Héctor Eduardo",m,,
1470118,"Suárez, José",m,"Trueba, Asturias, Spain",19 September 1919
1470123,"Suárez, José Luis",m,,
1470130,"Suárez, Juan José",m,,
1470135,"Suárez, Julio",m,"25 de Mayo, Buenos Aires, Argentina",26 July 1959
1470140,"Suárez, Luis",m,,
1470154,"Suárez, Mercedes",m,,
1470158,"Suárez, Miguel Ángel",m,"San Juan, Puerto Rico",5 July 1939
1470162,"Suárez, Oscar",m,,
1470165,"Suárez, Rafael",m,,
1470167,"Suárez, Ramón F.",m,,
1470171,"Suárez, Rodrigo",m,,
1470191,"Suárez, Ángel",m,,
1470196,"Suáñez, Víctor F.",m,,
1470203,"Suñol, Enric",m,,
1471009,"Svárovský, Petr",m,,1949
1471283,"Swalwell, Scott",m,,
1471577,"Swann, Robert",m,"England, UK",18 March 1945
1471669,"Swanson, Erik",m,,
1473155,"Swindell, Tod",m,,
1473288,"Swinson, Mark A.",m,"Smithtown, Long Island, New York, USA",5 May 1968
1474349,"Symonds, Robert",m,"Bristow, Oklahoma, USA",1 December 1926
1474869,"Szabó, László",m,"Budapest, Hungary",24 March 1936
1475109,"Szarabajka, Keith",m,"Oak Park, Illinois, USA",2 December 1952
1475829,"Sznek, David",m,,
1476147,"Szybura, Jean Paul",m,,
1476171,"Szylinski, Jakub",m,"Szczecin, Zachodniopomorskie, Poland",28 January 1963
1476486,"Sábato, Ernesto",m,"Rojas, Buenos Aires, Argentina",24 June 1911
1476491,"Sábato, Mario",m,"La Plata, Argentina",15 February 1945
1476493,"Sádaba, Javier",m,"Portugalete, Vizcaya, País Vasco, Spain",28 November 1940
1476494,"Sádaba, Sergio",m,,
1476497,"Sáenz de Buruaga, Ernesto",m,"Miranda de Ebro, Burgos, Castilla y León, Spain",1956
1476499,"Sáenz de Heredia, José Luis",m,"Madrid, Spain",10 April 1911
1476502,"Sáenz de Heredia, Álvaro",m,"Madrid, Madrid, Spain",1942
1476503,"Sáenz de Pipaon, Ignacio",m,,
1476506,"Sáenz Guerrero, Horacio",m,,
1476524,"Sáenz, Fernando",m,,
1476525,"Sáenz, Guillermo",m,,
1476534,"Sáenz, Sebastián",m,,
1476537,"Sáez de la Calzada, Arturo",m,,
1476540,"Sáez de Quintanilla, Tato",m,,
1476542,"Sáez López, Pablo",m,,
1476544,"Sáez Montoro, R.",m,,
1476549,"Sáez, Fernando",m,,
1476554,"Sáez, Javier",m,,
1476555,"Sáez, José Francisco",m,,
1476556,"Sáez, José Luis",m,,
1476557,"Sáez, Juan Francisco",m,,
1476561,"Sáez, Juanjo",m,"Barcelona, Catalonia, Spain",1973
1476567,"Sáez, Mite",m,,
1476571,"Sáez, Ramón",m,,
1476575,"Sáez, Rufino",m,,
