1510615,1992-????
1510616,1991-1993
1510642,1999-????
1511377,1995-????
1511389,1988-????
1511398,1978-1988
1511417,1977-1978
1511420,1992-1993
1511795,1992-1993
1511974,1975-1976
1511984,1981-1982
1514312,1993-????
1514313,1985-1987
1514381,1993-????
1514389,1977-1984
1514452,1994-????
1515777,1996-1997
1516132,1999-2000
1516175,1990-1998
1516214,1982-????
1517803,1989-2000
1545522,1993-1994
1562196,1994-????
1562224,1999-????
1562510,1987-????
1562691,1998-2000
1562692,1982-????
1562823,1992-????
1562835,1994-????
1563408,1992-????
1563535,1990-1991
1563617,1983-1985
1563679,1997-1998
1563686,1989-????
1563694,1985-1986
1565604,1977-1978
1565808,1984-????
1566429,1996-????
1566747,1999-????
1577721,1995-????
1578741,1997-????
1578750,1989-1990
1580116,1998-????
1580248,1993-????
1580255,1993-????
1580258,1995-1996
1583381,1994-????
1583416,1994-????
1583638,1992-1994
1583686,1998-????
1583899,1995-2005
1584273,1999-2000
1584326,1995-1998
1584765,1987-????
1584788,1999-????
1584953,1995-1996
1584954,1995-????
1585026,1994-????
1585027,1994-1995
1585028,1993-1994
1585035,1994-1995
1585275,1995-????
1585344,1997-????
1585365,1999-????
1586092,1999-????
1586093,1976-1977
1586173,1993-2000
1586406,1985-1986
1586419,1993-1994
1586444,1981-1987
1586466,1994-????
1586479,1998-????
1586488,1993-1994
1586549,1999-????
1586694,1984-1988
1586874,1996-????
1587179,1994-????
1587188,1994-????
1588100,1996-????
1588166,1996-1997
1588253,1994-????
1589166,1983-1984
1589167,1977-????
1589168,1989-????
