UA,2008-10-26,165,LateAircraft,146
FL,2008-10-26,166,LateAircraft,9
FL,2008-10-27,166,LateAircraft,17
WN,2008-10-27,166,LateAircraft,23
UA,2008-10-26,166,LateAircraft,55
DL,2008-10-27,172,LateAircraft,7
HA,2008-10-27,172,LateAircraft,16
B6,2008-10-25,173,LateAircraft,18
FL,2008-10-25,174,LateAircraft,22
WN,2008-10-27,174,LateAircraft,24
WN,2008-10-27,174,LateAircraft,21
WN,2008-10-27,174,LateAircraft,27
UA,2008-10-26,174,LateAircraft,128
WN,2008-10-26,176,LateAircraft,16
WN,2008-10-26,176,LateAircraft,35
DL,2008-10-26,177,LateAircraft,47
HA,2008-10-26,177,LateAircraft,48
US,2008-10-26,177,LateAircraft,16
FL,2008-10-27,178,LateAircraft,8
UA,2008-10-27,178,LateAircraft,81
WN,2008-10-27,182,LateAircraft,20
WN,2008-10-27,182,LateAircraft,29
B6,2008-10-26,182,LateAircraft,54
WN,2008-10-26,183,LateAircraft,11
FL,2008-10-25,184,LateAircraft,16
AA,2008-10-25,185,LateAircraft,59
UA,2008-10-27,186,LateAircraft,17
B6,2008-10-26,186,LateAircraft,38
WN,2008-10-26,187,LateAircraft,12
FL,2008-10-25,188,LateAircraft,16
HA,2008-10-26,188,LateAircraft,27
US,2008-10-26,188,LateAircraft,205
B6,2008-10-25,188,LateAircraft,50
HA,2008-10-26,189,LateAircraft,14
UA,2008-10-27,189,LateAircraft,31
FL,2008-10-25,191,LateAircraft,41
AS,2008-10-26,191,LateAircraft,75
HA,2008-10-26,192,LateAircraft,22
AS,2008-10-26,192,LateAircraft,52
HA,2008-10-26,193,LateAircraft,13
AA,2008-10-27,194,LateAircraft,45
HA,2008-10-26,195,LateAircraft,41
B6,2008-10-25,195,LateAircraft,225
UA,2008-10-25,197,LateAircraft,9
AA,2008-10-25,197,LateAircraft,48
AA,2008-10-26,197,LateAircraft,84
WN,2008-10-26,200,LateAircraft,28
DL,2008-10-25,201,LateAircraft,159
B6,2008-10-27,201,LateAircraft,5
B6,2008-10-27,202,LateAircraft,33
WN,2008-10-27,203,LateAircraft,10
AA,2008-10-26,203,LateAircraft,5
UA,2008-10-26,204,LateAircraft,15
B6,2008-10-26,204,LateAircraft,16
B6,2008-10-27,204,LateAircraft,52
FL,2008-10-27,206,LateAircraft,57
WN,2008-10-26,206,LateAircraft,38
WN,2008-10-27,206,LateAircraft,32
UA,2008-10-26,206,LateAircraft,77
UA,2008-10-27,206,LateAircraft,105
B6,2008-10-26,206,LateAircraft,44
B6,2008-10-26,206,LateAircraft,53
UA,2008-10-26,207,LateAircraft,40
FL,2008-10-27,208,LateAircraft,48
FL,2008-10-25,209,LateAircraft,81
UA,2008-10-27,210,LateAircraft,65
WN,2008-10-27,211,LateAircraft,23
WN,2008-10-26,212,LateAircraft,6
WN,2008-10-27,213,LateAircraft,17
WN,2008-10-27,213,LateAircraft,6
WN,2008-10-27,213,LateAircraft,22
HA,2008-10-26,215,LateAircraft,78
B6,2008-10-25,215,LateAircraft,41
B6,2008-10-25,215,LateAircraft,40
B6,2008-10-26,215,LateAircraft,14
B6,2008-10-26,215,LateAircraft,18
HA,2008-10-26,216,LateAircraft,84
WN,2008-10-26,216,LateAircraft,12
WN,2008-10-26,216,LateAircraft,26
WN,2008-10-26,216,LateAircraft,25
WN,2008-10-27,216,LateAircraft,34
WN,2008-10-27,216,LateAircraft,3
WN,2008-10-27,218,LateAircraft,190
WN,2008-10-27,218,LateAircraft,162
UA,2008-10-26,219,LateAircraft,31
CO,2008-10-27,221,LateAircraft,18
CO,2008-10-26,223,LateAircraft,132
US,2008-10-27,224,LateAircraft,19
B6,2008-10-26,224,LateAircraft,49
B6,2008-10-26,225,LateAircraft,48
WN,2008-10-26,228,LateAircraft,12
WN,2008-10-26,228,LateAircraft,10
WN,2008-10-26,229,LateAircraft,9
WN,2008-10-26,229,LateAircraft,50
WN,2008-10-26,229,LateAircraft,40
WN,2008-10-27,229,LateAircraft,17
US,2008-10-27,232,LateAircraft,16
UA,2008-10-27,234,LateAircraft,37
B6,2008-10-26,234,LateAircraft,17
FL,2008-10-25,238,LateAircraft,25
FL,2008-10-27,238,LateAircraft,18
WN,2008-10-27,239,LateAircraft,9
HA,2008-10-26,241,LateAircraft,16
WN,2008-10-27,242,LateAircraft,2
WN,2008-10-26,243,LateAircraft,10
UA,2008-10-25,246,LateAircraft,12
AA,2008-10-25,246,LateAircraft,6
HA,2008-10-26,247,LateAircraft,64
HA,2008-10-26,248,LateAircraft,27
CO,2008-10-27,249,LateAircraft,19
FL,2008-10-25,250,LateAircraft,64
HA,2008-10-26,251,LateAircraft,82
UA,2008-10-26,254,LateAircraft,63
UA,2008-10-27,254,LateAircraft,17
US,2008-10-25,255,LateAircraft,1
UA,2008-10-27,256,LateAircraft,26
US,2008-10-25,257,LateAircraft,102
US,2008-10-27,257,LateAircraft,27
WN,2008-10-27,259,LateAircraft,76
WN,2008-10-27,259,LateAircraft,58
F9,2008-10-27,262,LateAircraft,2
